,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23882185947480483,0.13662171753016322,0.008161816891412349,0.0858765081618169,0.1270404542228531,0.16713981547196594,0.08410220014194464,0.15223562810503904
frontalpole-rh,0.1453551912568306,0.24626593806921676,0.017122040072859744,0.17122040072859745,0.09034608378870675,0.13734061930783242,0.08670309653916211,0.10564663023679417
isthmuscingulate-rh,0.03477218225419664,0.06354916067146282,0.7805755395683454,0.013189448441247002,0.0,0.02038369304556355,0.07673860911270983,0.01079136690647482
lateralorbitofrontal-rh,0.11544011544011544,0.22126022126022127,0.003367003367003367,0.291005291005291,0.10052910052910052,0.11351611351611351,0.03896103896103896,0.11592111592111592
medialorbitofrontal-lh,0.14779186707477043,0.10144293834717971,0.0,0.08876257105378224,0.2675994752951465,0.15041539134236992,0.06252732837778749,0.1814604285089637
medialorbitofrontal-rh,0.17598499061913697,0.13696060037523453,0.004127579737335835,0.08855534709193245,0.1350844277673546,0.21613508442776735,0.0874296435272045,0.15572232645403378
rostralanteriorcingulate-lh,0.15323565323565325,0.14896214896214896,0.03540903540903541,0.054334554334554336,0.09218559218559219,0.14957264957264957,0.26373626373626374,0.10256410256410256
rostralanteriorcingulate-rh,0.16633105114780508,0.11115585984695932,0.003624647603705195,0.09544905356423682,0.1671365283930729,0.16069271043093034,0.06161900926298832,0.23399113975030206
