,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-rh,lateraloccipital-rh,parahippocampal-lh,rostralanteriorcingulate-lh
frontalpole-lh,0.6473616473616474,0.0,0.07335907335907337,0.03732303732303732,0.0,0.22522522522522523,0.0,0.01673101673101673
frontalpole-rh,0.0,0.6078697421981004,0.0067842605156037995,0.0,0.0,0.0,0.10312075983717775,0.28222523744911804
fusiform-lh,0.04377358490566038,0.0022641509433962265,0.4218867924528302,0.22943396226415094,0.0,0.0,0.3026415094339623,0.0
inferiortemporal-lh,0.026909722222222224,0.0,0.2586805555555556,0.4774305555555556,0.0,0.0,0.23697916666666666,0.0
insula-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lateraloccipital-rh,0.2545731707317073,0.0,0.0,0.0,0.0,0.725609756097561,0.0,0.019817073170731708
parahippocampal-lh,0.0,0.05606166783461808,0.28100911002102313,0.1997196916608269,0.0,0.0,0.4470918009810792,0.0161177295024527
rostralanteriorcingulate-lh,0.01859799713876967,0.28469241773962806,0.0,0.0,0.0,0.01859799713876967,0.030042918454935622,0.648068669527897
