,frontalpole-lh,insula-lh,insula-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.2850467289719626,0.0,0.0630841121495327,0.12149532710280374,0.16530373831775702,0.1378504672897196,0.10747663551401869,0.11974299065420561
insula-lh,0.0,0.9721669980119284,0.0,0.0,0.0,0.003976143141153081,0.02385685884691849,0.0
insula-rh,0.05825242718446602,0.0,0.36150770988006853,0.1267846944603084,0.10222729868646488,0.021701884637350087,0.14049114791547687,0.18903483723586523
lateralorbitofrontal-rh,0.107981220657277,0.0,0.12310902451747523,0.24100156494522693,0.18049034950443402,0.050078247261345854,0.1298904538341158,0.1674491392801252
rostralanteriorcingulate-lh,0.14191919191919192,0.0,0.09646464646464646,0.17626262626262626,0.24141414141414141,0.08535353535353535,0.11212121212121212,0.14646464646464646
rostralanteriorcingulate-rh,0.1691842900302115,0.0030211480362537764,0.03172205438066465,0.07175226586102719,0.12462235649546828,0.459214501510574,0.07099697885196375,0.06948640483383686
temporalpole-lh,0.09481403876375065,0.007333682556312206,0.12781561026715557,0.1288632792037716,0.11524358302776323,0.05028810895756941,0.28496595075956,0.19067574646411733
temporalpole-rh,0.09398148148148149,0.0,0.15416666666666667,0.14675925925925926,0.13333333333333333,0.04351851851851852,0.1726851851851852,0.25555555555555554
