,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1814814814814815,0.15037037037037038,0.0022222222222222222,0.09407407407407407,0.1362962962962963,0.16814814814814816,0.1274074074074074,0.14
frontalpole-rh,0.17017828200972449,0.18152350081037277,0.011345218800648298,0.08346839546191248,0.11507293354943274,0.16693679092382496,0.15235008103727715,0.11912479740680713
isthmuscingulate-rh,0.01773049645390071,0.05673758865248227,0.7375886524822695,0.014184397163120567,0.0,0.010638297872340425,0.16312056737588654,0.0
lateralorbitofrontal-rh,0.15601023017902813,0.12531969309462915,0.0025575447570332483,0.17519181585677748,0.13682864450127877,0.1534526854219949,0.07800511508951406,0.17263427109974425
medialorbitofrontal-lh,0.15960324616771868,0.12173128944995491,0.0,0.09738503155996393,0.18935978358881875,0.15238954012623984,0.1036970243462579,0.17583408476104598
medialorbitofrontal-rh,0.17312072892938496,0.15261958997722094,0.0007593014426727411,0.09339407744874716,0.13363705391040243,0.1791951404707669,0.12984054669703873,0.13743356112376615
rostralanteriorcingulate-lh,0.15570934256055363,0.16782006920415224,0.03633217993079585,0.05795847750865052,0.1046712802768166,0.15484429065743946,0.22145328719723184,0.10121107266435986
rostralanteriorcingulate-rh,0.15436810856658184,0.11874469889737066,0.0,0.11365564037319763,0.16115351993214588,0.1475826972010178,0.09245122985581,0.21204410517387617
