,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.25773195876288657,0.0,0.15463917525773196,0.08247422680412371,0.26804123711340205,0.0,0.0,0.23711340206185566
caudalmiddlefrontal-rh,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0
parsopercularis-lh,0.17777777777777778,0.0,0.32222222222222224,0.0,0.17777777777777778,0.15555555555555556,0.0,0.16666666666666666
parstriangularis-rh,0.08433734939759036,0.14457831325301204,0.0,0.46987951807228917,0.10843373493975904,0.0,0.08433734939759036,0.10843373493975904
postcentral-rh,0.24509803921568626,0.0,0.14705882352941177,0.0784313725490196,0.27450980392156865,0.0,0.0,0.2549019607843137
superiortemporal-lh,0.0,0.0,0.43333333333333335,0.0,0.0,0.5666666666666667,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0
supramarginal-rh,0.23232323232323232,0.0,0.15151515151515152,0.08080808080808081,0.26262626262626265,0.0,0.0,0.2727272727272727
