,cuneus-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
cuneus-lh,0.20060658578856153,0.08925476603119584,0.09965337954939342,0.13258232235701906,0.09055459272097054,0.14038128249566725,0.13648180242634314,0.11048526863084922
frontalpole-lh,0.09362460989745876,0.15247436469014714,0.1440035666518056,0.12527864467231387,0.07177886758805171,0.12795363352652697,0.13152028533214444,0.1533660276415515
frontalpole-rh,0.09995728321230243,0.1362665527552328,0.14651858180264843,0.1302862024775737,0.07133703545493379,0.1328492097394276,0.1362665527552328,0.14651858180264843
fusiform-lh,0.12282780410742496,0.10939968404423381,0.1188783570300158,0.14889415481832544,0.07898894154818326,0.14454976303317535,0.14770932069510267,0.1287519747235387
isthmuscingulate-rh,0.14036265950302215,0.10678307588985897,0.11081262592343855,0.13297515110812627,0.1396910678307589,0.12894560107454667,0.1302887844190732,0.11014103425117529
lingual-lh,0.12639262389550518,0.10872070687668076,0.11794083749519785,0.1406069919323857,0.07452938916634652,0.15405301575105648,0.15021129466000768,0.12754514022281982
parahippocampal-lh,0.12181195279786829,0.11077274457556148,0.1199086410354016,0.14198705748001522,0.07460982108869432,0.14921964217738864,0.15226494099733537,0.12942519984773507
rostralanteriorcingulate-lh,0.10129057489245209,0.13453265545561205,0.1349237387563551,0.12905748924520924,0.06491982792334768,0.13140398904966757,0.13453265545561205,0.16933906922174424
