,fusiform-lh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh
fusiform-lh,0.37995337995337997,0.08857808857808858,0.08857808857808858,0.08857808857808858,0.08857808857808858,0.08857808857808858,0.08857808857808858,0.08857808857808858
fusiform-rh,0.07648953301127215,0.13848631239935588,0.12962962962962962,0.10507246376811594,0.13808373590982287,0.1388888888888889,0.1392914653784219,0.13405797101449277
inferiorparietal-rh,0.07698541329011345,0.12884927066450566,0.13776337115072934,0.10575364667747164,0.13776337115072934,0.136547811993517,0.13816855753646679,0.13816855753646679
insula-lh,0.09448035803083044,0.1287916459472899,0.12978617603182496,0.1287916459472899,0.12978617603182496,0.1287916459472899,0.12978617603182496,0.12978617603182496
isthmuscingulate-lh,0.07290867229470453,0.1308518802762855,0.1300844205679202,0.10015349194167306,0.1462010744435917,0.14006139677666923,0.14504988488104376,0.13468917881811204
isthmuscingulate-rh,0.07202426080363912,0.13078089461713419,0.12926459438968915,0.09893858984078847,0.13987869598180439,0.15428354814253223,0.14139499620924942,0.133434420015163
lateraloccipital-rh,0.07243614182234083,0.13114754098360656,0.1303850552802135,0.09950438429279451,0.14525352649637818,0.14067861227601983,0.14563476934807473,0.13495996950057187
middletemporal-rh,0.07512850929221036,0.13009094503756424,0.13523131672597866,0.10320284697508897,0.13918544879398972,0.1376037959667853,0.13997627520759193,0.13958086200079084
