,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.20135922330097086,0.1553398058252427,0.006601941747572815,0.1141747572815534,0.15281553398058254,0.09553398058252427,0.15359223300970873,0.12058252427184465
frontalpole-rh,0.16954143878838873,0.18973496003365586,0.0,0.09697097181320993,0.17564156499789652,0.08224652923853597,0.1451409339503576,0.1407236011779554
insula-lh,0.03121951219512195,0.0,0.7795121951219512,0.07804878048780488,0.0,0.10634146341463414,0.004878048780487805,0.0
isthmuscingulate-rh,0.13190811917216283,0.10302478962929269,0.01864907891744371,0.2544916988856038,0.10234250625426428,0.20582215146690927,0.10256993404594042,0.08119172162838299
medialorbitofrontal-lh,0.1676861421641004,0.17654503269352456,0.0,0.09660409196372073,0.19489559164733178,0.07951908879983126,0.14153132250580047,0.1432187302256908
parahippocampal-rh,0.12223340040241448,0.09683098591549295,0.027917505030181086,0.22811871227364186,0.09330985915492958,0.2620724346076459,0.0880281690140845,0.08148893360160966
rostralanteriorcingulate-lh,0.18043576940535633,0.15569677712210622,0.0015887426236949613,0.10372219700408533,0.15138447571493419,0.08079891057648661,0.21107580571947346,0.11529732183386292
rostralanteriorcingulate-rh,0.1606045081967213,0.1728995901639344,0.0,0.09298155737704918,0.17443647540983606,0.08401639344262295,0.13165983606557377,0.1834016393442623
