,fusiform-lh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh
fusiform-lh,0.12442396313364056,0.1250822909809085,0.1250822909809085,0.1250822909809085,0.1250822909809085,0.1250822909809085,0.1250822909809085,0.1250822909809085
fusiform-rh,0.11091652072387624,0.12726211325160536,0.12726211325160536,0.12551079976649154,0.12609457092819615,0.12726211325160536,0.12784588441331,0.12784588441331
inferiorparietal-rh,0.11124121779859485,0.12646370023419204,0.12763466042154567,0.12587822014051522,0.12704918032786885,0.12646370023419204,0.12763466042154567,0.12763466042154567
insula-lh,0.11242603550295859,0.12603550295857988,0.12721893491124261,0.12662721893491125,0.12721893491124261,0.12603550295857988,0.12721893491124261,0.12721893491124261
isthmuscingulate-lh,0.11085180863477247,0.12485414235705951,0.12602100350058343,0.12543757292882146,0.13185530921820304,0.12485414235705951,0.13010501750291714,0.12602100350058343
isthmuscingulate-rh,0.11091652072387624,0.12726211325160536,0.12726211325160536,0.12551079976649154,0.12609457092819615,0.12726211325160536,0.12784588441331,0.12784588441331
lateraloccipital-rh,0.1099537037037037,0.1255787037037037,0.1267361111111111,0.1244212962962963,0.13020833333333334,0.1255787037037037,0.13078703703703703,0.1267361111111111
middletemporal-rh,0.11091652072387624,0.12667834208990075,0.12784588441331,0.12551079976649154,0.12667834208990075,0.12667834208990075,0.12784588441331,0.12784588441331
