,frontalpole-rh,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
frontalpole-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
fusiform-lh,0.0845771144278607,0.13233830845771144,0.12139303482587065,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144
inferiorparietal-lh,0.09120171673819742,0.1298283261802575,0.1298283261802575,0.1298283261802575,0.1298283261802575,0.1298283261802575,0.1298283261802575,0.1298283261802575
isthmuscingulate-rh,0.0845771144278607,0.13233830845771144,0.12139303482587065,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144
lateralorbitofrontal-lh,0.0845771144278607,0.13233830845771144,0.12139303482587065,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144
lingual-lh,0.08508508508508508,0.13213213213213212,0.12212212212212212,0.13213213213213212,0.13213213213213212,0.13213213213213212,0.13213213213213212,0.13213213213213212
parahippocampal-lh,0.08382642998027613,0.13214990138067062,0.1203155818540434,0.13214990138067062,0.13214990138067062,0.131163708086785,0.13609467455621302,0.13214990138067062
rostralanteriorcingulate-lh,0.0845771144278607,0.13233830845771144,0.12139303482587065,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144,0.13233830845771144
