,CP1,P7,O1,F8,CP3,PO4,TP8,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.38613861386138615,0.38613861386138615,0.1782178217821782,0.0297029702970297,0.0,0.0,0.019801980198019802
O1,0.0,0.39603960396039606,0.39603960396039606,0.16831683168316833,0.0297029702970297,0.0,0.0,0.009900990099009901
F8,0.0,0.30357142857142855,0.2857142857142857,0.30357142857142855,0.05357142857142857,0.0,0.0,0.05357142857142857
CP3,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.13043478260869565
F6,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.38461538461538464,0.5384615384615384
