,CP1,P7,O1,F8,CP3,PO4,TP8,F6
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.6,0.2153846153846154,0.18461538461538463,0.0,0.0,0.0,0.0
O1,0.0,0.375,0.325,0.3,0.0,0.0,0.0,0.0
F8,0.0,0.3611111111111111,0.3333333333333333,0.3055555555555556,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2
TP8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.15384615384615385,0.38461538461538464
