,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.375
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.25806451612903225,0.25806451612903225,0.1935483870967742,0.2903225806451613,0.0,0.0
T8,0.0,0.0,0.13953488372093023,0.3488372093023256,0.11627906976744186,0.3953488372093023,0.0,0.0
Fp2,0.0,0.0,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.2608695652173913,0.0,0.0
TP7,0.0,0.0,0.11864406779661017,0.288135593220339,0.1016949152542373,0.4915254237288136,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148
