,Fp1,F7,TP9,FT10,Fp2,AF7,TP8,F2
Fp1,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.34782608695652173,0.30434782608695654
Fp2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.3
F2,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.34782608695652173,0.30434782608695654
