,Fp1,P7,Cz,T8,Fp2,TP7,PO8,AF4
Fp1,0.38095238095238093,0.0,0.0,0.0,0.19047619047619047,0.0761904761904762,0.0,0.3523809523809524
P7,0.014705882352941176,0.47058823529411764,0.5,0.0,0.014705882352941176,0.0,0.0,0.0
Cz,0.013513513513513514,0.4594594594594595,0.5135135135135135,0.0,0.013513513513513514,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.30434782608695654,0.0,0.0,0.0,0.2753623188405797,0.11594202898550725,0.0,0.30434782608695654
TP7,0.26666666666666666,0.0,0.0,0.0,0.23333333333333334,0.23333333333333334,0.0,0.26666666666666666
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.36082474226804123,0.0,0.0,0.0,0.1958762886597938,0.08247422680412371,0.0,0.36082474226804123
