,Fp1,CP1,F4,F8,Fp2,CP3,TP8,F2
Fp1,0.19402985074626866,0.21393034825870647,0.19402985074626866,0.19900497512437812,0.19900497512437812,0.0,0.0,0.0
CP1,0.17427385892116182,0.24896265560165975,0.17842323651452283,0.2033195020746888,0.1950207468879668,0.0,0.0,0.0
F4,0.1943127962085308,0.2132701421800948,0.1943127962085308,0.1990521327014218,0.1990521327014218,0.0,0.0,0.0
F8,0.1810344827586207,0.21982758620689655,0.1896551724137931,0.20689655172413793,0.2025862068965517,0.0,0.0,0.0
Fp2,0.18666666666666668,0.21777777777777776,0.19111111111111112,0.20444444444444446,0.2,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.009433962264150943,0.0,0.49056603773584906,0.0,0.5
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.009433962264150943,0.0,0.49056603773584906,0.0,0.5
