,CP1,P7,O1,F8,CP3,PO4,TP8,F6
CP1,0.336734693877551,0.05102040816326531,0.0,0.00510204081632653,0.00510204081632653,0.34183673469387754,0.2602040816326531,0.0
P7,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0
O1,0.005,0.0,0.305,0.215,0.31,0.005,0.0,0.16
F8,0.01818181818181818,0.0,0.2545454545454545,0.24848484848484848,0.2545454545454545,0.01818181818181818,0.012121212121212121,0.19393939393939394
CP3,0.004830917874396135,0.0,0.30917874396135264,0.20772946859903382,0.3188405797101449,0.004830917874396135,0.0,0.15458937198067632
PO4,0.3383838383838384,0.050505050505050504,0.0,0.005050505050505051,0.005050505050505051,0.3434343434343434,0.25757575757575757,0.0
TP8,0.31875,0.0625,0.0,0.0,0.0,0.31875,0.3,0.0
F6,0.015625,0.0,0.2421875,0.25,0.2421875,0.015625,0.0078125,0.2265625
