,Fp1,F3,FT9,F4,AF3,FC3,CPz,FC4
Fp1,0.32142857142857145,0.0,0.2,0.0,0.0,0.14285714285714285,0.0,0.3357142857142857
F3,0.009523809523809525,0.22857142857142856,0.01904761904761905,0.23809523809523808,0.23809523809523808,0.009523809523809525,0.23809523809523808,0.01904761904761905
FT9,0.2777777777777778,0.0,0.25,0.0,0.0,0.19444444444444445,0.0,0.2777777777777778
F4,0.0,0.17687074829931973,0.006802721088435374,0.272108843537415,0.2789115646258503,0.0,0.2585034013605442,0.006802721088435374
AF3,0.0,0.17333333333333334,0.006666666666666667,0.2733333333333333,0.28,0.0,0.26,0.006666666666666667
FC3,0.25609756097560976,0.0,0.25609756097560976,0.0,0.0,0.23170731707317074,0.0,0.25609756097560976
CPz,0.0,0.17687074829931973,0.006802721088435374,0.272108843537415,0.2789115646258503,0.0,0.2585034013605442,0.006802721088435374
FC4,0.3219178082191781,0.0,0.19863013698630136,0.0,0.0,0.14383561643835616,0.0,0.3356164383561644
