,Fp1,FT9,TP10,T8,FT10,F4,AF3,AFz
Fp1,0.2268041237113402,0.0,0.0,0.25773195876288657,0.0,0.25773195876288657,0.0,0.25773195876288657
FT9,0.0,0.27692307692307694,0.3076923076923077,0.0,0.1076923076923077,0.0,0.3076923076923077,0.0
TP10,0.0,0.20224719101123595,0.3707865168539326,0.0,0.06741573033707865,0.0,0.3595505617977528,0.0
T8,0.17518248175182483,0.0,0.0,0.27007299270072993,0.0,0.25547445255474455,0.0072992700729927005,0.291970802919708
FT10,0.0,0.25806451612903225,0.25806451612903225,0.0,0.22580645161290322,0.0,0.25806451612903225,0.0
F4,0.18604651162790697,0.0,0.0,0.2713178294573643,0.0,0.2558139534883721,0.007751937984496124,0.27906976744186046
AF3,0.0,0.20618556701030927,0.35051546391752575,0.0,0.08247422680412371,0.0,0.36082474226804123,0.0
AFz,0.16901408450704225,0.0,0.0,0.2746478873239437,0.0,0.2535211267605634,0.007042253521126761,0.29577464788732394
