,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.35714285714285715,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.35714285714285715
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.15384615384615385,0.0,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385
Fp2,0.0,0.0,0.0,0.3380281690140845,0.30985915492957744,0.352112676056338,0.0,0.0
AF7,0.0,0.0,0.0,0.34375,0.3125,0.34375,0.0,0.0
P2,0.0,0.0,0.0,0.3382352941176471,0.3088235294117647,0.35294117647058826,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.7
