,FT9,Pz,F4,Fp2,AF7,P2,FC4,AF4
FT9,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.2,0.0,0.20869565217391303,0.20869565217391303,0.008695652173913044,0.2,0.17391304347826086
F4,0.35185185185185186,0.0,0.6481481481481481,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.183206106870229,0.0,0.24427480916030533,0.22137404580152673,0.007633587786259542,0.183206106870229,0.16030534351145037
AF7,0.0,0.1875,0.0,0.234375,0.21875,0.0078125,0.1875,0.1640625
P2,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182
FC4,0.0,0.2,0.0,0.20869565217391303,0.20869565217391303,0.008695652173913044,0.2,0.17391304347826086
AF4,0.0,0.20192307692307693,0.0,0.20192307692307693,0.20192307692307693,0.009615384615384616,0.20192307692307693,0.18269230769230768
