,TP10,T8,F4,F8,Fp2,FC3,P1,PO8
TP10,0.3157894736842105,0.0,0.0,0.3157894736842105,0.3684210526315789,0.0,0.0,0.0
T8,0.0,0.28,0.0,0.0,0.0,0.32,0.08,0.32
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.19047619047619047,0.0,0.0,0.38095238095238093,0.42857142857142855,0.0,0.0,0.0
Fp2,0.10344827586206896,0.0,0.0,0.15517241379310345,0.7413793103448276,0.0,0.0,0.0
FC3,0.0,0.17647058823529413,0.0,0.0,0.0,0.4,0.047058823529411764,0.3764705882352941
P1,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421,0.21052631578947367,0.2631578947368421
PO8,0.0,0.18518518518518517,0.0,0.0,0.0,0.3950617283950617,0.04938271604938271,0.37037037037037035
