,TP10,T8,F4,F8,Fp2,FC3,P1,PO8
TP10,0.5068493150684932,0.0,0.3013698630136986,0.0410958904109589,0.0,0.0,0.0,0.1506849315068493
T8,0.0,0.34444444444444444,0.0,0.0,0.37777777777777777,0.2777777777777778,0.0,0.0
F4,0.39285714285714285,0.0,0.35714285714285715,0.05357142857142857,0.0,0.0,0.0,0.19642857142857142
F8,0.26666666666666666,0.0,0.26666666666666666,0.2,0.0,0.0,0.0,0.26666666666666666
Fp2,0.0,0.3173076923076923,0.0,0.0,0.4326923076923077,0.25,0.0,0.0
FC3,0.0,0.32432432432432434,0.0,0.0,0.35135135135135137,0.32432432432432434,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.32432432432432434,0.0,0.32432432432432434,0.08108108108108109,0.0,0.0,0.0,0.2702702702702703
