,Fp1,F3,FT9,F4,AF3,FC3,CPz,FC4
Fp1,0.2777777777777778,0.3148148148148148,0.0,0.2962962962962963,0.05555555555555555,0.0,0.05555555555555555,0.0
F3,0.16842105263157894,0.43157894736842106,0.0,0.3368421052631579,0.031578947368421054,0.0,0.031578947368421054,0.0
FT9,0.0,0.0,0.37142857142857144,0.0,0.0,0.32857142857142857,0.0,0.3
F4,0.19047619047619047,0.39285714285714285,0.0,0.34523809523809523,0.03571428571428571,0.0,0.03571428571428571,0.0
AF3,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.16666666666666666,0.0,0.16666666666666666,0.0
FC3,0.0,0.0,0.35555555555555557,0.0,0.0,0.3333333333333333,0.0,0.3111111111111111
CPz,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.16666666666666666,0.0,0.16666666666666666,0.0
FC4,0.0,0.0,0.3492063492063492,0.0,0.0,0.3333333333333333,0.0,0.31746031746031744
