,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,P1,P5,PO7,POz,PO4,PO8,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.051699716713881017,0.0,0.0,0.0,0.046742209631728045,0.0,0.0,0.05311614730878187,0.0,0.0,0.04320113314447592,0.0,0.0,0.0,0.0,0.03895184135977337,0.0,0.0,0.04036827195467422,0.0084985835694051,0.0,0.05028328611898017,0.0,0.0,0.0,0.0,0.0,0.019830028328611898,0.05311614730878187,0.0,0.010623229461756374,0.0,0.05311614730878187,0.0,0.0,0.05311614730878187,0.02903682719546742,0.0,0.05311614730878187,0.0,0.05311614730878187,0.0,0.05240793201133145,0.0,0.0,0.05311614730878187,0.051699716713881017,0.0,0.04603399433427762,0.0,0.05311614730878187,0.034702549575070823,0.05099150141643059,0.0,0.0,0.0
F3,0.0,0.05792163543441227,0.03492333901192504,0.03492333901192504,0.011073253833049404,0.03492333901192504,0.0,0.024701873935264053,0.03492333901192504,0.03492333901192504,0.0,0.03492333901192504,0.03492333901192504,0.03492333901192504,0.03492333901192504,0.024701873935264053,0.016183986371379896,0.03492333901192504,0.0017035775127768314,0.0,0.00596252129471891,0.0,0.0,0.03492333901192504,0.0,0.03492333901192504,0.0,0.024701873935264053,0.018739352640545145,0.03492333901192504,0.0,0.03492333901192504,0.024701873935264053,0.0,0.018739352640545145,0.0,0.0,0.03492333901192504,0.0,0.0,0.024701873935264053,0.0,0.0,0.0,0.03492333901192504,0.024701873935264053,0.0,0.03492333901192504,0.0,0.03492333901192504,0.0,0.0,0.022998296422487224,0.03492333901192504,0.03492333901192504,0.0
F7,0.0,0.02021696252465483,0.09615384615384616,0.03451676528599606,0.0,0.05670611439842209,0.0,0.0,0.029092702169625246,0.05670611439842209,0.0,0.04930966469428008,0.05029585798816568,0.03353057199211045,0.03599605522682446,0.0,0.009368836291913214,0.03155818540433925,0.0,0.0,0.0034516765285996054,0.0,0.0,0.04881656804733728,0.0,0.05621301775147929,0.0,0.0,0.0,0.08185404339250493,0.0,0.05473372781065089,0.0,0.0,0.013313609467455622,0.0,0.0,0.05374753451676528,0.0,0.0,0.0,0.0,0.0,0.0,0.03451676528599606,0.0,0.0,0.03057199211045365,0.0,0.029092702169625246,0.0,0.0,0.0,0.03599605522682446,0.054240631163708086,0.0
FT9,0.0,0.027834351663272233,0.048879837067209775,0.048200950441276307,0.0,0.048879837067209775,0.0,0.0,0.04005431093007468,0.048879837067209775,0.0,0.048879837067209775,0.048879837067209775,0.04684317718940937,0.048879837067209775,0.0,0.012898845892735914,0.04412763068567549,0.0,0.0,0.0047522063815342835,0.0,0.0,0.048879837067209775,0.0,0.048879837067209775,0.0,0.0,0.0,0.048879837067209775,0.0,0.048879837067209775,0.0,0.0,0.018329938900203666,0.0,0.0,0.048879837067209775,0.0,0.0,0.0,0.0,0.0,0.0,0.048200950441276307,0.0,0.0,0.042090970807875085,0.0,0.04005431093007468,0.0,0.0,0.0,0.04073319755600815,0.048200950441276307,0.0
FC5,0.03491401771756123,0.007816571130797291,0.0,0.0,0.06565919749869724,0.0,0.0,0.06670140698280354,0.0,0.0,0.03751954142782699,0.0,0.0,0.0,0.0,0.047941636268890045,0.0,0.0,0.05471599791558103,0.0036477331943720686,0.0,0.042209484106305366,0.0,0.0,0.0,0.0,0.0,0.021886399166232414,0.061490359562272015,0.0,0.0036477331943720686,0.0,0.06409588327253778,0.0,0.0,0.03804064616988015,0.020844189682126108,0.0,0.045336112558624284,0.0,0.061490359562272015,0.0,0.042209484106305366,0.0,0.0,0.06409588327253778,0.041688379364252216,0.0,0.03751954142782699,0.0,0.042209484106305366,0.02709744658676394,0.0672225117248567,0.0,0.0,0.0
FC1,0.0,0.017935258092738406,0.05074365704286964,0.031496062992125984,0.0,0.06605424321959755,0.0,0.0,0.025809273840769902,0.06386701662292213,0.0,0.0594925634295713,0.05818022747156605,0.0310586176727909,0.03237095363079615,0.0,0.008311461067366578,0.028871391076115485,0.0,0.0,0.0030621172353455816,0.0,0.0,0.05905511811023622,0.0,0.06561679790026247,0.0,0.0,0.0,0.06649168853893263,0.0,0.06430446194225722,0.0,0.0,0.018810148731408575,0.0,0.0,0.06342957130358705,0.0,0.0,0.0,0.0,0.0,0.0,0.033245844269466314,0.0,0.0,0.02712160979877515,0.0,0.025809273840769902,0.0,0.0,0.0,0.04461942257217848,0.0542432195975503,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.03079483978360383,0.012068248023304202,0.0,0.0,0.05201831044527674,0.0,0.0,0.07365792759051186,0.0,0.0,0.0328755722014149,0.0,0.0,0.0,0.0,0.049521431543903455,0.0,0.0,0.04535996670828132,0.004993757802746567,0.0,0.03537245110278818,0.0,0.0,0.0,0.0,0.0,0.03245942571785269,0.0657511444028298,0.0,0.006242197253433208,0.0,0.07240948813982521,0.0,0.0,0.04119850187265917,0.01706200582605077,0.0,0.04369538077403246,0.0,0.06949646275488972,0.0,0.037037037037037035,0.0,0.0,0.07324178110694965,0.037037037037037035,0.0,0.03245942571785269,0.0,0.04369538077403246,0.022888056595921764,0.0686641697877653,0.0,0.0,0.0
TP9,0.0,0.03235990528808208,0.04656669297553275,0.04656669297553275,0.0,0.04656669297553275,0.0,0.0,0.04577742699289661,0.04656669297553275,0.0,0.04656669297553275,0.04656669297553275,0.04656669297553275,0.04656669297553275,0.0,0.01499605367008682,0.04656669297553275,0.0,0.0,0.0055248618784530384,0.0,0.0,0.04656669297553275,0.0,0.04656669297553275,0.0,0.0,0.0,0.04656669297553275,0.0,0.04656669297553275,0.0,0.0,0.01973164956590371,0.0,0.0,0.04656669297553275,0.0,0.0,0.0,0.0,0.0,0.0,0.04656669297553275,0.0,0.0,0.04656669297553275,0.0,0.04419889502762431,0.0,0.0,0.0,0.04577742699289661,0.04656669297553275,0.0
CP5,0.0,0.018501805054151624,0.052346570397111915,0.032490974729241874,0.0,0.06498194945848375,0.0,0.0,0.026624548736462094,0.06498194945848375,0.0,0.0582129963898917,0.0582129963898917,0.0315884476534296,0.033393501805054154,0.0,0.008574007220216607,0.029783393501805054,0.0,0.0,0.00315884476534296,0.0,0.0,0.05776173285198556,0.0,0.06453068592057762,0.0,0.0,0.0,0.06498194945848375,0.0,0.0631768953068592,0.0,0.0,0.018050541516245487,0.0,0.0,0.06227436823104693,0.0,0.0,0.0,0.0,0.0,0.0,0.032490974729241874,0.0,0.0,0.027978339350180504,0.0,0.026624548736462094,0.0,0.0,0.0,0.04512635379061372,0.05415162454873646,0.0
CP1,0.04353741496598639,0.0,0.0,0.0,0.04965986394557823,0.0,0.0,0.05442176870748299,0.0,0.0,0.053061224489795916,0.0,0.0,0.0,0.0,0.0326530612244898,0.0,0.0,0.050340136054421766,0.006802721088435374,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.0,0.01292517006802721,0.05442176870748299,0.0,0.006802721088435374,0.0,0.05442176870748299,0.0,0.0,0.04557823129251701,0.027891156462585033,0.0,0.05170068027210884,0.0,0.05374149659863946,0.0,0.05238095238095238,0.0,0.0,0.05442176870748299,0.050340136054421766,0.0,0.05102040816326531,0.0,0.05102040816326531,0.03741496598639456,0.05442176870748299,0.0,0.0,0.0
Pz,0.0,0.01808557565063961,0.0458756065284517,0.031760035288928096,0.0,0.061755624172915746,0.0,0.0,0.026025584472871635,0.05866784296426996,0.0,0.06484340538156154,0.05822673136303485,0.031318923687692984,0.032642258491398325,0.0,0.008381120423467137,0.029113365681517425,0.0,0.0,0.0030877812086457872,0.0,0.0,0.06043228936921041,0.0,0.06307895897662108,0.0,0.0,0.0,0.06484340538156154,0.0,0.06572562858403176,0.0,0.0,0.02293780326422585,0.0,0.0,0.06572562858403176,0.0,0.0,0.0,0.0,0.0,0.0,0.03352448169386855,0.0,0.0,0.027348919276576972,0.0,0.026025584472871635,0.0,0.0,0.0,0.044993383325981476,0.055580061755624174,0.0
P3,0.0,0.01907864122847836,0.049325267566309915,0.03350395532805956,0.0,0.06188925081433225,0.0,0.0,0.027454630060493253,0.06095858538855282,0.0,0.06002791996277338,0.06095858538855282,0.03303862261516985,0.034434620753839,0.0,0.008841321544904607,0.030711959050721264,0.0,0.0,0.003257328990228013,0.0,0.0,0.05956258724988367,0.0,0.06188925081433225,0.0,0.0,0.0,0.06188925081433225,0.0,0.06188925081433225,0.0,0.0,0.0172173103769195,0.0,0.0,0.06188925081433225,0.0,0.0,0.0,0.0,0.0,0.0,0.03489995346672871,0.0,0.0,0.0288506281991624,0.0,0.027454630060493253,0.0,0.0,0.0,0.045137273150302464,0.05583992554676594,0.0
P7,0.0,0.0280437756497948,0.047879616963064295,0.04856361149110807,0.0,0.04856361149110807,0.0,0.0,0.04035567715458276,0.04856361149110807,0.0,0.04856361149110807,0.04856361149110807,0.047879616963064295,0.047879616963064295,0.0,0.012995896032831737,0.04514363885088919,0.0,0.0,0.0047879616963064295,0.0,0.0,0.04856361149110807,0.0,0.04856361149110807,0.0,0.0,0.0,0.04856361149110807,0.0,0.04856361149110807,0.0,0.0,0.018467852257181942,0.0,0.0,0.04856361149110807,0.0,0.0,0.0,0.0,0.0,0.0,0.04856361149110807,0.0,0.0,0.04240766073871409,0.0,0.04035567715458276,0.0,0.0,0.0,0.04103967168262654,0.04856361149110807,0.0
O1,0.0,0.027535258562793822,0.04969778374748153,0.04701141705842848,0.0,0.04969778374748153,0.0,0.0,0.039623908663532575,0.04969778374748153,0.0,0.04969778374748153,0.04969778374748153,0.04566823371390195,0.049026192075218265,0.0,0.012760241773002015,0.042981867024848894,0.0,0.0,0.0047011417058428475,0.0,0.0,0.04969778374748153,0.0,0.04969778374748153,0.0,0.0,0.0,0.04969778374748153,0.0,0.04969778374748153,0.0,0.0,0.018132975151108125,0.0,0.0,0.04969778374748153,0.0,0.0,0.0,0.0,0.0,0.0,0.04701141705842848,0.0,0.0,0.041638683680322364,0.0,0.039623908663532575,0.0,0.0,0.0,0.040295500335795834,0.04701141705842848,0.0
Oz,0.030269058295964126,0.016255605381165918,0.0,0.0,0.04988789237668161,0.0,0.0,0.06670403587443946,0.0,0.0,0.026345291479820628,0.0,0.0,0.0,0.0,0.0913677130044843,0.0,0.0,0.03867713004484305,0.0016816143497757848,0.0,0.03195067264573991,0.0,0.0,0.0,0.0,0.0,0.03755605381165919,0.06053811659192825,0.0,0.0016816143497757848,0.0,0.06726457399103139,0.0,0.0,0.03699551569506727,0.016816143497757848,0.0,0.0397982062780269,0.0,0.06726457399103139,0.026345291479820628,0.03139013452914798,0.0,0.0,0.06726457399103139,0.033632286995515695,0.0,0.026345291479820628,0.0,0.03699551569506727,0.01905829596412556,0.07791479820627803,0.0,0.0,0.0
