,Fp1,P3,Oz,O2,FT10,AFz,PO4,PO8
Fp1,0.1526479750778816,0.08411214953271028,0.1526479750778816,0.0,0.1526479750778816,0.1526479750778816,0.1526479750778816,0.1526479750778816
P3,0.14324324324324325,0.14054054054054055,0.14324324324324325,0.0,0.14324324324324325,0.14324324324324325,0.14324324324324325,0.14324324324324325
Oz,0.15251572327044025,0.08490566037735849,0.15251572327044025,0.0,0.15251572327044025,0.15251572327044025,0.15251572327044025,0.15251572327044025
O2,0.010309278350515464,0.0,0.0,0.979381443298969,0.010309278350515464,0.0,0.0,0.0
FT10,0.1526479750778816,0.08411214953271028,0.1526479750778816,0.0,0.1526479750778816,0.1526479750778816,0.1526479750778816,0.1526479750778816
AFz,0.15251572327044025,0.08490566037735849,0.15251572327044025,0.0,0.15251572327044025,0.15251572327044025,0.15251572327044025,0.15251572327044025
PO4,0.15251572327044025,0.08490566037735849,0.15251572327044025,0.0,0.15251572327044025,0.15251572327044025,0.15251572327044025,0.15251572327044025
PO8,0.15251572327044025,0.08490566037735849,0.15251572327044025,0.0,0.15251572327044025,0.15251572327044025,0.15251572327044025,0.15251572327044025
