,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.26229508196721313,0.14754098360655737,0.00819672131147541,0.14754098360655737,0.040983606557377046,0.040983606557377046,0.20491803278688525,0.14754098360655737
inferiorparietal-rh,0.11242603550295859,0.3136094674556213,0.0650887573964497,0.07692307692307693,0.07692307692307693,0.0650887573964497,0.1834319526627219,0.10650887573964497
postcentral-lh,0.01639344262295082,0.08196721311475409,0.3114754098360656,0.01639344262295082,0.2786885245901639,0.2786885245901639,0.01639344262295082,0.0
rostralmiddlefrontal-lh,0.14173228346456693,0.11023622047244094,0.007874015748031496,0.28346456692913385,0.08661417322834646,0.07874015748031496,0.18110236220472442,0.11023622047244094
superiorparietal-lh,0.024844720496894408,0.08074534161490683,0.20496894409937888,0.07453416149068323,0.2981366459627329,0.2608695652173913,0.055900621118012424,0.0
superiorparietal-rh,0.026143790849673203,0.06535947712418301,0.2222222222222222,0.0718954248366013,0.28104575163398693,0.27450980392156865,0.058823529411764705,0.0
superiortemporal-lh,0.14450867052023122,0.1676300578034682,0.005780346820809248,0.1329479768786127,0.057803468208092484,0.057803468208092484,0.32947976878612717,0.10404624277456648
supramarginal-rh,0.20212765957446807,0.19148936170212766,0.0,0.13829787234042554,0.0,0.0,0.20212765957446807,0.26595744680851063
