,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.11851851851851852,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259,0.1259259259259259
inferiorparietal-rh,0.1038961038961039,0.12987012987012986,0.12337662337662338,0.11688311688311688,0.12987012987012986,0.13636363636363635,0.12337662337662338,0.13636363636363635
postcentral-rh,0.10526315789473684,0.13157894736842105,0.125,0.11842105263157894,0.13157894736842105,0.13157894736842105,0.125,0.13157894736842105
superiorfrontal-lh,0.10810810810810811,0.12837837837837837,0.12837837837837837,0.12162162162162163,0.12837837837837837,0.12837837837837837,0.12837837837837837,0.12837837837837837
superiorparietal-lh,0.1038961038961039,0.12987012987012986,0.12337662337662338,0.11688311688311688,0.12987012987012986,0.13636363636363635,0.12337662337662338,0.13636363636363635
superiorparietal-rh,0.10191082802547771,0.12738853503184713,0.12101910828025478,0.11464968152866242,0.12738853503184713,0.1464968152866242,0.12101910828025478,0.14012738853503184
supramarginal-lh,0.10526315789473684,0.13157894736842105,0.125,0.11842105263157894,0.13157894736842105,0.13157894736842105,0.125,0.13157894736842105
supramarginal-rh,0.10191082802547771,0.12738853503184713,0.12101910828025478,0.11464968152866242,0.12738853503184713,0.1464968152866242,0.12101910828025478,0.14012738853503184
