,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
postcentral-lh,0.0,0.13513513513513514,0.16216216216216217,0.05405405405405406,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217
postcentral-rh,0.0,0.07575757575757576,0.16666666666666666,0.030303030303030304,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
superiorfrontal-rh,0.0,0.15,0.15,0.1,0.15,0.15,0.15,0.15
superiorparietal-lh,0.0,0.07142857142857142,0.15714285714285714,0.02857142857142857,0.18571428571428572,0.2,0.17142857142857143,0.18571428571428572
superiorparietal-rh,0.0,0.07042253521126761,0.15492957746478872,0.028169014084507043,0.18309859154929578,0.2112676056338028,0.16901408450704225,0.18309859154929578
superiortemporal-rh,0.0,0.07246376811594203,0.15942028985507245,0.028985507246376812,0.18840579710144928,0.18840579710144928,0.17391304347826086,0.18840579710144928
supramarginal-lh,0.0,0.07142857142857142,0.15714285714285714,0.02857142857142857,0.18571428571428572,0.2,0.17142857142857143,0.18571428571428572
