,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.20930232558139536,0.1511627906976744,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.1744186046511628,0.06976744186046512
postcentral-lh,0.0948905109489051,0.17518248175182483,0.10948905109489052,0.08029197080291971,0.145985401459854,0.11678832116788321,0.1386861313868613,0.1386861313868613
postcentral-rh,0.042105263157894736,0.08421052631578947,0.17894736842105263,0.05263157894736842,0.11578947368421053,0.18421052631578946,0.18421052631578946,0.15789473684210525
superiorfrontal-rh,0.11764705882352941,0.15294117647058825,0.11764705882352941,0.12941176470588237,0.11764705882352941,0.11764705882352941,0.15294117647058825,0.09411764705882353
superiorparietal-lh,0.05161290322580645,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.17419354838709677,0.15483870967741936,0.12903225806451613,0.16774193548387098
superiorparietal-rh,0.04060913705583756,0.08629441624365482,0.17258883248730963,0.050761421319796954,0.1218274111675127,0.19289340101522842,0.17258883248730963,0.16243654822335024
superiortemporal-rh,0.07317073170731707,0.08292682926829269,0.15609756097560976,0.05365853658536585,0.0975609756097561,0.16097560975609757,0.23902439024390243,0.13658536585365855
supramarginal-lh,0.031578947368421054,0.09473684210526316,0.15789473684210525,0.042105263157894736,0.1368421052631579,0.17894736842105263,0.15263157894736842,0.20526315789473684
