,cuneus-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh
cuneus-rh,0.51010101010101,0.03787878787878788,0.0,0.17929292929292928,0.005050505050505051,0.0,0.06818181818181818,0.1994949494949495
frontalpole-lh,0.08542713567839195,0.6934673366834171,0.16080402010050251,0.0,0.0,0.03015075376884422,0.03015075376884422,0.0
frontalpole-rh,0.0,0.10638297872340426,0.6504559270516718,0.0,0.04559270516717325,0.0790273556231003,0.11854103343465046,0.0
fusiform-rh,0.20489296636085627,0.0,0.0,0.47706422018348627,0.012232415902140673,0.1345565749235474,0.09174311926605505,0.07951070336391437
inferiorparietal-rh,0.0,0.0,0.06882591093117409,0.008097165991902834,0.5506072874493927,0.21862348178137653,0.0,0.15384615384615385
lateraloccipital-rh,0.0,0.02877697841726619,0.10071942446043165,0.14388489208633093,0.17985611510791366,0.5323741007194245,0.014388489208633094,0.0
parahippocampal-rh,0.10256410256410256,0.01282051282051282,0.125,0.10897435897435898,0.0,0.019230769230769232,0.6314102564102564,0.0
pericalcarine-rh,0.21037463976945245,0.0,0.0,0.06340057636887608,0.13256484149855907,0.0,0.0,0.5936599423631124
