,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5323854660347551,0.036334913112164295,0.022116903633491312,0.06003159557661927,0.1769352290679305,0.06951026856240126,0.08372827804107424,0.018957345971563982
frontalpole-lh,0.04044117647058824,0.8382352941176471,0.08272058823529412,0.0,0.016544117647058824,0.007352941176470588,0.0,0.014705882352941176
frontalpole-rh,0.021505376344086023,0.09462365591397849,0.8129032258064516,0.012903225806451613,0.03870967741935484,0.0,0.0,0.01935483870967742
isthmuscingulate-rh,0.0683453237410072,0.0,0.01618705035971223,0.7877697841726619,0.07014388489208633,0.02697841726618705,0.030575539568345324,0.0
parahippocampal-lh,0.2051792828685259,0.021912350597609563,0.043824701195219126,0.07370517928286853,0.5896414342629482,0.0,0.043824701195219126,0.021912350597609563
parahippocampal-rh,0.10311750599520383,0.004796163069544364,0.0,0.026378896882494004,0.0,0.8657074340527577,0.0,0.0
temporalpole-lh,0.092,0.0,0.0,0.038,0.04,0.0,0.74,0.09
temporalpole-rh,0.02457002457002457,0.02457002457002457,0.02702702702702703,0.0,0.029484029484029485,0.0,0.10073710073710074,0.7936117936117936
