,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.843956043956044,0.11208791208791209,0.026373626373626374,0.0,0.017582417582417582,0.0,0.0,0.0
frontalpole-rh,0.11778290993071594,0.7205542725173211,0.025404157043879907,0.0,0.009237875288683603,0.0,0.025404157043879907,0.10161662817551963
fusiform-lh,0.016783216783216783,0.016783216783216783,0.34965034965034963,0.17202797202797201,0.21678321678321677,0.12727272727272726,0.08951048951048951,0.011188811188811189
inferiortemporal-lh,0.0,0.0,0.2015873015873016,0.37777777777777777,0.15555555555555556,0.10952380952380952,0.1365079365079365,0.01904761904761905
parahippocampal-lh,0.01335113484646195,0.00801068090787717,0.19893190921228304,0.12149532710280374,0.43391188251001334,0.14419225634178906,0.0801068090787717,0.0
parahippocampal-rh,0.0,0.0,0.12831858407079647,0.10324483775811209,0.17256637168141592,0.5132743362831859,0.06784660766961652,0.014749262536873156
temporalpole-lh,0.0,0.01308139534883721,0.08430232558139535,0.11918604651162791,0.08284883720930232,0.056686046511627904,0.6104651162790697,0.03343023255813953
temporalpole-rh,0.0,0.08394160583941605,0.01824817518248175,0.025547445255474453,0.0,0.01824817518248175,0.041970802919708027,0.8120437956204379
