,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,0.3782608695652174,0.004347826086956522,0.05652173913043478,0.23478260869565218,0.17391304347826086,0.12608695652173912,0.0,0.02608695652173913
frontalpole-lh,0.0,0.51,0.16,0.2,0.07,0.06,0.0,0.0
frontalpole-rh,0.10185185185185185,0.18518518518518517,0.46296296296296297,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0
fusiform-lh,0.1696113074204947,0.0636042402826855,0.024734982332155476,0.38515901060070673,0.27208480565371024,0.045936395759717315,0.0,0.038869257950530034
parahippocampal-lh,0.1574074074074074,0.023148148148148147,0.0,0.3148148148148148,0.4351851851851852,0.0,0.0,0.06944444444444445
parahippocampal-rh,0.22321428571428573,0.07142857142857142,0.17857142857142858,0.15178571428571427,0.0,0.375,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-lh,0.06060606060606061,0.0,0.0,0.13636363636363635,0.19696969696969696,0.0,0.0,0.6060606060606061
