,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,parsopercularis-rh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.6655231560891939,0.20411663807890223,0.0,0.0,0.029159519725557463,0.058319039451114926,0.04288164665523156,0.0
frontalpole-rh,0.21699819168173598,0.6817359855334539,0.0,0.0018083182640144665,0.009041591320072333,0.05786618444846293,0.019891500904159132,0.012658227848101266
inferiortemporal-rh,0.0,0.0,0.5747126436781609,0.3314176245210728,0.0,0.009578544061302681,0.0,0.0842911877394636
parahippocampal-rh,0.0,0.002109704641350211,0.34810126582278483,0.6455696202531646,0.0,0.0,0.0,0.004219409282700422
parsopercularis-rh,0.02826086956521739,0.015217391304347827,0.0,0.0,0.7717391304347826,0.02391304347826087,0.09782608695652174,0.06304347826086956
parstriangularis-rh,0.08584686774941995,0.08352668213457076,0.016241299303944315,0.0,0.027842227378190254,0.7146171693735499,0.04176334106728538,0.030162412993039442
rostralanteriorcingulate-lh,0.06813186813186813,0.03296703296703297,0.0,0.0,0.1076923076923077,0.035164835164835165,0.7494505494505495,0.006593406593406593
temporalpole-rh,0.0,0.007339449541284404,0.08623853211009175,0.001834862385321101,0.05688073394495413,0.01651376146788991,0.012844036697247707,0.818348623853211
