,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,0.3741258741258741,0.1048951048951049,0.09090909090909091,0.14335664335664336,0.07692307692307693,0.16083916083916083,0.0,0.04895104895104895
frontalpole-lh,0.15454545454545454,0.4,0.13636363636363635,0.06818181818181818,0.0,0.12272727272727273,0.045454545454545456,0.07272727272727272
frontalpole-rh,0.11981566820276497,0.11981566820276497,0.3456221198156682,0.17050691244239632,0.07373271889400922,0.09216589861751152,0.07834101382488479,0.0
fusiform-lh,0.167420814479638,0.04524886877828054,0.1583710407239819,0.334841628959276,0.167420814479638,0.049773755656108594,0.04524886877828054,0.03167420814479638
parahippocampal-lh,0.13138686131386862,0.0,0.08759124087591241,0.24087591240875914,0.4233576642335766,0.0,0.0,0.11678832116788321
parahippocampal-rh,0.24598930481283424,0.12299465240641712,0.11229946524064172,0.08021390374331551,0.0,0.4385026737967914,0.0,0.0
parstriangularis-lh,0.017699115044247787,0.07079646017699115,0.13274336283185842,0.08849557522123894,0.0,0.0,0.6194690265486725,0.07079646017699115
temporalpole-lh,0.14655172413793102,0.1724137931034483,0.0,0.04310344827586207,0.1206896551724138,0.0,0.05172413793103448,0.46551724137931033
