,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,0.44386422976501305,0.06788511749347259,0.050913838120104436,0.1906005221932115,0.10835509138381201,0.10182767624020887,0.005221932114882507,0.031331592689295036
frontalpole-lh,0.07412587412587412,0.5944055944055944,0.1048951048951049,0.07272727272727272,0.04055944055944056,0.07132867132867132,0.019580419580419582,0.022377622377622378
frontalpole-rh,0.06218487394957983,0.13277310924369748,0.5764705882352941,0.0773109243697479,0.03361344537815126,0.08235294117647059,0.03529411764705882,0.0
fusiform-lh,0.17402269861286254,0.05674653215636822,0.05296343001261034,0.4274905422446406,0.21311475409836064,0.0403530895334174,0.012610340479192938,0.02269861286254729
parahippocampal-lh,0.12202852614896989,0.03645007923930269,0.022187004754358162,0.25039619651347067,0.4896988906497623,0.004754358161648178,0.0,0.07448494453248812
parahippocampal-rh,0.10794602698650675,0.06746626686656672,0.08095952023988005,0.05547226386806597,0.004497751124437781,0.6506746626686657,0.0,0.03298350824587706
parstriangularis-lh,0.009195402298850575,0.027586206896551724,0.03908045977011494,0.022988505747126436,0.0,0.0,0.8827586206896552,0.01839080459770115
temporalpole-lh,0.043782837127845885,0.03502626970227671,0.0,0.024518388791593695,0.07880910683012259,0.028021015761821366,0.010507880910683012,0.7793345008756567
