,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.14037958115183247,0.1243455497382199,0.1174738219895288,0.11616492146596859,0.13154450261780104,0.13285340314136126,0.11910994764397906,0.1181282722513089
frontalpole-rh,0.12387096774193548,0.1335483870967742,0.1235483870967742,0.1032258064516129,0.1267741935483871,0.13322580645161292,0.12838709677419355,0.12741935483870967
fusiform-lh,0.12175379426644183,0.12984822934232715,0.13086003372681282,0.10286677908937605,0.12478920741989882,0.12883642495784148,0.13119730185497472,0.12984822934232715
medialorbitofrontal-lh,0.13613575009641343,0.12263787119166988,0.11608175858079445,0.13690705746239876,0.12765136907057462,0.12726571538758194,0.11723871962977246,0.11608175858079445
medialorbitofrontal-rh,0.1323529411764706,0.12712418300653594,0.12026143790849673,0.10882352941176471,0.13431372549019607,0.13431372549019607,0.1218954248366013,0.12091503267973856
parahippocampal-rh,0.12938943372350523,0.12938943372350523,0.12021512179689972,0.10503005378044923,0.13065485605820942,0.13761467889908258,0.1243277443846884,0.12337867763366023
rostralanteriorcingulate-lh,0.12057667103538663,0.13171690694626476,0.12680209698558323,0.10091743119266056,0.12352555701179554,0.1300786369593709,0.1343381389252949,0.1320445609436435
rostralanteriorcingulate-rh,0.120342894823607,0.13155291790306628,0.12759643916913946,0.10056050115397297,0.12331025387405209,0.12990438509726343,0.13287174414770853,0.13386086383119025
