,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2511640646398247,0.12736236647493837,0.18679813749657628,0.161873459326212,0.0,0.0,0.13968775677896467,0.13311421528348397
caudalanteriorcingulate-rh,0.23321730482347092,0.38736946792640475,0.13028344107409248,0.08652411735454997,0.029338637493784188,0.0,0.09099950273495773,0.04226752859273993
frontalpole-lh,0.16832174776564052,0.06454816285998013,0.23634558093346575,0.19563058589870905,0.0,0.0,0.17154915590863953,0.16360476663356505
frontalpole-rh,0.15035860655737704,0.043545081967213115,0.19979508196721313,0.23949795081967212,0.0,0.0,0.17033811475409835,0.19646516393442623
fusiform-lh,0.0,0.05172413793103448,0.0,0.0,0.8729582577132486,0.07531760435571688,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.32936507936507936,0.6706349206349206,0.0,0.0
rostralanteriorcingulate-lh,0.14406302757456388,0.05149127743387732,0.19442881260551492,0.18880135059088352,0.0,0.0,0.24113674732695553,0.18007878446820483
rostralanteriorcingulate-rh,0.12995416554327313,0.022377999460771097,0.1749797789161499,0.20517659746562417,0.0,0.0,0.17039633324346184,0.2971151253707199
