,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.15771230502599654,0.1265164644714038,0.1265164644714038,0.0831889081455806,0.1265164644714038,0.1265164644714038,0.1265164644714038,0.1265164644714038
frontalpole-rh,0.10364145658263306,0.14565826330532214,0.13585434173669467,0.06722689075630252,0.11064425770308123,0.14565826330532214,0.14565826330532214,0.14565826330532214
fusiform-lh,0.10866372980910426,0.14096916299559473,0.14096916299559473,0.07048458149779736,0.11600587371512482,0.14096916299559473,0.14096916299559473,0.14096916299559473
medialorbitofrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
medialorbitofrontal-rh,0.12542372881355932,0.13220338983050847,0.13220338983050847,0.08135593220338982,0.13220338983050847,0.13220338983050847,0.13220338983050847,0.13220338983050847
parahippocampal-rh,0.10013531799729364,0.14208389715832206,0.13125845737483086,0.06495263870094722,0.10690121786197564,0.15155615696887687,0.15155615696887687,0.15155615696887687
rostralanteriorcingulate-lh,0.09536082474226804,0.13530927835051546,0.125,0.061855670103092786,0.1018041237113402,0.14561855670103094,0.17525773195876287,0.15979381443298968
rostralanteriorcingulate-rh,0.09711286089238845,0.1377952755905512,0.1272965879265092,0.06299212598425197,0.1036745406824147,0.14829396325459318,0.16141732283464566,0.16141732283464566
