,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.14568188426868275,0.13463216051177668,0.1285257342250654,0.08418144809537656,0.11064262867112533,0.13288746728700204,0.13230590287874383,0.13114277406222738
frontalpole-rh,0.12781130005485464,0.14605046626439935,0.13151398793198024,0.0746023038946791,0.10682940208447614,0.13165112452002195,0.13864509051014812,0.14289632473944047
fusiform-lh,0.12161976664378861,0.13109128345916266,0.17254632807137954,0.07261496225120109,0.10212765957446808,0.13850377487989018,0.13013040494166095,0.13136582017844886
medialorbitofrontal-lh,0.12695269526952696,0.11925192519251925,0.11551155115511551,0.1625962596259626,0.12211221122112212,0.12189218921892189,0.11617161716171617,0.11551155115511551
medialorbitofrontal-rh,0.12975164723770907,0.1305963845244129,0.12569690826153065,0.09410373373880723,0.13431322858590977,0.13093427943909444,0.1280621726643014,0.1265416455482345
parahippocampal-rh,0.12703492416863782,0.13246138861833867,0.139835814665368,0.07736190343676082,0.1078335884235425,0.15472380687352164,0.1296785863364408,0.13106998747738974
rostralanteriorcingulate-lh,0.12729039422543031,0.1406163242642976,0.13214880621876735,0.07384786229872294,0.10591338145474737,0.13076068850638534,0.14630760688506386,0.14311493614658524
rostralanteriorcingulate-rh,0.12494839686252925,0.14421356818494566,0.1327920737580845,0.07279482592541626,0.10389431677445989,0.13100316499243153,0.14187422595293794,0.148479427549195
