,F7,FT9,F8,Fp2,AF7,POz,AF8,AF4
F7,0.5217391304347826,0.0,0.0,0.043478260869565216,0.0,0.43478260869565216,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.5,0.0,0.0,0.05,0.0,0.45,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
