,Fp1,Fp2,AF7,AF3,AFz,F1,F5,AF8
Fp1,0.6046511627906976,0.3488372093023256,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
Fp2,0.5,0.4375,0.0,0.0,0.0625,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.68,0.0,0.0,0.32,0.0
AFz,0.375,0.375,0.0,0.0,0.25,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
