,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.3958333333333333,0.22916666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.2916666666666667
Fp2,0.3055555555555556,0.2777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.3055555555555556
AF7,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.0,0.2631578947368421
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3333333333333333,0.2619047619047619,0.09523809523809523,0.0,0.0,0.0,0.0,0.30952380952380953
