,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
Fp2,0.5,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75
