,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3
AF7,0.0,0.11538461538461539,0.7692307692307693,0.0,0.0,0.0,0.0,0.11538461538461539
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3
