,F7,FT9,F8,Fp2,AF7,POz,AF8,AF4
F7,0.2837370242214533,0.1695501730103806,0.0,0.05190311418685121,0.18339100346020762,0.1453287197231834,0.0,0.16608996539792387
FT9,0.17254901960784313,0.35294117647058826,0.03137254901960784,0.0,0.20392156862745098,0.03137254901960784,0.0,0.20784313725490197
F8,0.0,0.024475524475524476,0.40559440559440557,0.11888111888111888,0.006993006993006993,0.14335664335664336,0.1993006993006993,0.10139860139860139
Fp2,0.05460750853242321,0.0,0.10580204778156997,0.41638225255972694,0.11604095563139932,0.13993174061433447,0.13993174061433447,0.027303754266211604
AF7,0.15548780487804878,0.15853658536585366,0.003048780487804878,0.10365853658536585,0.3018292682926829,0.11585365853658537,0.009146341463414634,0.1524390243902439
POz,0.10126582278481013,0.02531645569620253,0.09873417721518987,0.10379746835443038,0.09873417721518987,0.4835443037974684,0.0379746835443038,0.05063291139240506
AF8,0.005076142131979695,0.0,0.27411167512690354,0.2233502538071066,0.02030456852791878,0.09137055837563451,0.37055837563451777,0.015228426395939087
AF4,0.13313609467455623,0.15976331360946747,0.09467455621301775,0.026627218934911243,0.15384615384615385,0.05917159763313609,0.008875739644970414,0.363905325443787
