,F7,FT9,F8,Fp2,AF7,POz,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
Fp2,0.0,0.0,0.0,0.6190476190476191,0.19047619047619047,0.19047619047619047,0.0,0.0
AF7,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.0,0.0
POz,0.0,0.0,0.0,0.375,0.3125,0.3125,0.0,0.0
AF8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
