,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3
AF7,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25
AF3,0.0,0.0,0.0,0.31343283582089554,0.3283582089552239,0.1044776119402985,0.2537313432835821,0.0
POz,0.0,0.0,0.0,0.3125,0.328125,0.109375,0.25,0.0
CPz,0.0,0.0,0.0,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.25925925925925924,0.0
AF8,0.0,0.0,0.0,0.30357142857142855,0.30357142857142855,0.125,0.26785714285714285,0.0
AF4,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.3
