,FT9,FT10,F8,Fp2,POz,CPz,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.3023255813953488,0.3488372093023256,0.0,0.3488372093023256
CPz,0.0,0.0,0.0,0.0,0.2857142857142857,0.3469387755102041,0.0,0.3673469387755102
AF8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.2826086956521739,0.34782608695652173,0.0,0.3695652173913043
