,FT9,FT10,F8,Fp2,POz,CPz,AF8,AF4
FT9,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
FT10,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.35,0.0,0.31666666666666665,0.1,0.23333333333333334,0.0
Fp2,0.058823529411764705,0.11764705882352941,0.0,0.8235294117647058,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.35,0.0,0.31666666666666665,0.1,0.23333333333333334,0.0
CPz,0.0,0.0,0.2608695652173913,0.0,0.2608695652173913,0.21739130434782608,0.2608695652173913,0.0
AF8,0.0,0.0,0.30612244897959184,0.0,0.30612244897959184,0.12244897959183673,0.2653061224489796,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
