,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.35275080906148865,0.2783171521035599,0.045307443365695796,0.032362459546925564,0.03559870550161812,0.03559870550161812,0.1262135922330097,0.09385113268608414
Fp2,0.24929971988795518,0.38375350140056025,0.06162464985994398,0.08403361344537816,0.011204481792717087,0.011204481792717087,0.14565826330532214,0.05322128851540616
AF7,0.04854368932038835,0.061488673139158574,0.4692556634304207,0.012944983818770227,0.11003236245954692,0.0970873786407767,0.009708737864077669,0.19093851132686085
AF3,0.02102803738317757,0.07009345794392523,0.004672897196261682,0.3644859813084112,0.1705607476635514,0.10981308411214953,0.16355140186915887,0.09579439252336448
POz,0.01818181818181818,0.00909090909090909,0.05818181818181818,0.13454545454545455,0.32181818181818184,0.2309090909090909,0.0890909090909091,0.13818181818181818
CPz,0.02159827213822894,0.008639308855291577,0.06263498920086392,0.09935205183585313,0.265658747300216,0.3347732181425486,0.04319654427645788,0.16414686825053995
AF8,0.09725685785536159,0.13466334164588528,0.00997506234413965,0.16708229426433915,0.12468827930174564,0.05236907730673317,0.36658354114713215,0.04738154613466334
AF4,0.057203389830508475,0.04025423728813559,0.125,0.08686440677966102,0.15677966101694915,0.15889830508474576,0.04449152542372881,0.3305084745762712
