,FT9,FT10,F8,Fp2,POz,CPz,AF8,AF4
FT9,0.8518518518518519,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.29411764705882354,0.23529411764705882,0.0,0.0,0.35294117647058826,0.11764705882352941
Fp2,0.0,0.0,0.04878048780487805,0.5121951219512195,0.0,0.0,0.2926829268292683,0.14634146341463414
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.1282051282051282,0.358974358974359,0.0,0.0,0.358974358974359,0.15384615384615385
AF4,0.0,0.0,0.0,0.375,0.0,0.0,0.3125,0.3125
