,F7,FT9,F8,Fp2,AF7,POz,AF8,AF4
F7,0.3157894736842105,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.3157894736842105
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.20588235294117646,0.0,0.0,0.0,0.0,0.6176470588235294,0.0,0.17647058823529413
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.3125,0.0,0.0,0.0,0.0,0.375,0.0,0.3125
