,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.625,0.0,0.16666666666666666,0.20833333333333334,0.0,0.0
AF3,0.0,0.0,0.0,0.41304347826086957,0.0,0.0,0.41304347826086957,0.17391304347826086
POz,0.0,0.0,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0
CPz,0.0,0.0,0.4,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0
AF8,0.0,0.0,0.0,0.41025641025641024,0.0,0.0,0.4358974358974359,0.15384615384615385
AF4,0.0,0.0,0.0,0.36,0.0,0.0,0.32,0.32
