,F7,FT9,F8,Fp2,AF7,POz,AF8,AF4
F7,0.29411764705882354,0.35294117647058826,0.0,0.0,0.0,0.35294117647058826,0.0,0.0
FT9,0.23529411764705882,0.35294117647058826,0.0,0.0,0.0,0.4117647058823529,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.1935483870967742,0.22580645161290322,0.0,0.0,0.0,0.5806451612903226,0.0,0.0
AF8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
