,Fp1,Fp2,AF7,AF3,AFz,F1,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0,0.0
AF3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
AFz,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6
F1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.7142857142857143
