,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.21428571428571427,0.7857142857142857,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
