,FT9,FT10,F8,Fp2,POz,CPz,AF8,AF4
FT9,0.4059701492537313,0.1701492537313433,0.011940298507462687,0.11641791044776119,0.050746268656716415,0.05373134328358209,0.0,0.191044776119403
FT10,0.15714285714285714,0.5171428571428571,0.08,0.07428571428571429,0.008571428571428572,0.008571428571428572,0.09428571428571429,0.06
F8,0.010660980810234541,0.05970149253731343,0.3006396588486141,0.008528784648187633,0.18336886993603413,0.15565031982942432,0.2260127931769723,0.05543710021321962
Fp2,0.12627986348122866,0.08532423208191127,0.006825938566552901,0.5358361774744027,0.06143344709897611,0.040955631399317405,0.040955631399317405,0.10238907849829351
POz,0.02745664739884393,0.002890173410404624,0.11705202312138728,0.024566473988439308,0.31358381502890176,0.2832369942196532,0.09393063583815028,0.13728323699421965
CPz,0.02962962962962963,0.002962962962962963,0.09925925925925926,0.016296296296296295,0.28888888888888886,0.3214814814814815,0.08296296296296296,0.15851851851851853
AF8,0.0,0.07608695652173914,0.2326086956521739,0.03260869565217391,0.1608695652173913,0.1391304347826087,0.30217391304347824,0.05652173913043478
AF4,0.12338858195211787,0.0423572744014733,0.03683241252302026,0.058931860036832415,0.16574585635359115,0.18968692449355432,0.04419889502762431,0.3388581952117864
