,Fp1,Fp2,AF7,AF3,POz,CPz,AF8,AF4
Fp1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
Fp2,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.5588235294117647,0.3235294117647059,0.11764705882352941,0.0,0.0
POz,0.0,0.0,0.0,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.0,0.0
CPz,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
