,FT9,FT10,F8,Fp2,POz,CPz,AF8,AF4
FT9,0.3076923076923077,0.38461538461538464,0.0,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693
FT10,0.19047619047619047,0.6190476190476191,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616
F8,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.3,0.16666666666666666,0.0
Fp2,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.08333333333333333
POz,0.0,0.0,0.24,0.0,0.32,0.32,0.12,0.0
CPz,0.0,0.0,0.23333333333333334,0.0,0.3,0.3333333333333333,0.13333333333333333,0.0
AF8,0.0,0.0,0.2631578947368421,0.0,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.0
AF4,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285
