,Fp1,FT9,T7,TP9,O2,Fp2,F5,TP7
Fp1,0.4965034965034965,0.0,0.0,0.0,0.0,0.5034965034965035,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4930555555555556,0.0,0.0,0.0,0.0,0.5069444444444444,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
