,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.34310850439882695,0.0,0.3519061583577713,0.30498533724340177,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3342696629213483,0.0,0.36797752808988765,0.29775280898876405,0.0,0.0,0.0,0.0
AF7,0.330188679245283,0.0,0.33962264150943394,0.330188679245283,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
