,Fp1,FT9,T7,TP9,O2,Fp2,F5,TP7
Fp1,0.24175824175824176,0.18461538461538463,0.18681318681318682,0.0,0.0,0.15824175824175823,0.041758241758241756,0.18681318681318682
FT9,0.10135970333745364,0.27070457354758964,0.27070457354758964,0.0,0.0,0.05315203955500618,0.03337453646477132,0.27070457354758964
T7,0.10159118727050184,0.27050183598531213,0.27050183598531213,0.0,0.0,0.05385556915544676,0.033047735618115054,0.27050183598531213
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2613240418118467,0.1602787456445993,0.16376306620209058,0.0,0.0,0.2508710801393728,0.0,0.16376306620209058
F5,0.13709677419354838,0.21774193548387097,0.21774193548387097,0.0,0.0,0.0,0.20967741935483872,0.21774193548387097
TP7,0.10159118727050184,0.27050183598531213,0.27050183598531213,0.0,0.0,0.05385556915544676,0.033047735618115054,0.27050183598531213
